,Address,Balance Mainnet,Balance Fork,Difference
2158,0xe8a9dd11cf736e8540d33c060316597ea81073eb,298637916140008983,298897217466229983,259301326221000
2159,0x08109a9be5dd5387e9b3982c73da41cb1df1ce4a,79863239692036952,90289161169075438,10425921477038486
2160,0x682c0656b8e69360c770cff357e007fa706dde6d,35156051724761707,47607947066201841,12451895341440134
2161,0xc920e1c1d6b3a131296b8fcf0306478ca3172f96,994756189732455025,1023044502086420839,28288312353965814
2162,0xb8ef267283e0a11a2cb7bdb4c1667b9c7e3a6e9f,232279596913879564,215388748894115328,16890848019764236
2163,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,0,0
2164,0xd8e85a38f983ecc376fe0b01b50ac7d77e20ccab,47221083698311140,53489483698311140,6268400000000000
2165,0x1173f91928d579d32680d4d8a93971ab90d55025,19525694728094732,369619525694728094732,369600000000000000000
2166,0x7318aa11b245dc34e923655ad2a7f86002ab7923,0,0,0
2167,0xe0033d7df211937bd934ac4fea936d72e0c829bd,116051353494607637,174038359328004909,57987005833397272
2168,0x8ef4dda480c47a7fa18547114ec859a7d5ac5e08,0,0,0
2169,0x5a1f4bce53901e341ca68eafb7806527a1d5d742,235795966748645280,228526532680288780,7269434068356500
2170,0x9dc0d9170f434f1a5ea300b1ab4f9f3a741e7c83,694038817211926739,685480120671594590,8558696540332149
2171,0x174b75731fe5fbf32ac1d0fac9e2cee544122bdd,517752311895000,44034877091012701010,44034359338700806010
2172,0x30ededbb448fcde31a6c9cac9e4ee8dc234ed5bf,463162857717000,508463162857717000,508000000000000000
2173,0x9deb29c9a4c7a88a3c0257393b7f3335338d9a9d,0,0,0
2174,0xd0465868afb62ade87e3a5e712486b06432f48d6,190371455820026442,192600255820026442,2228800000000000
2175,0xc0db34f1fd219592c4b43436ecc6164d6786b9a6,0,111996010948196406,111996010948196406
2176,0xa6e057a840a5907e840362f46d807b61d83a1ffa,15109258520396821311,15089411976142192058,19846544254629253
2177,0x31ebc42b243d7071177a456fec1885f74df389f3,240000001000000000,240000001000000000,0
2178,0x4f133ebc7f230c2a9bebf19448357780ad88a4fc,481509056172215,145481509056172215,145000000000000000
2179,0xe0e86efcd44b57fc4f1efad53e48fe627ee6010e,172094522444343085,175746233823075885,3651711378732800
2180,0x68ecb2b2947718690deaff03040dbbc50042f49d,92415844136358342,90084778742363697,2331065393994645
2181,0x826e8e2f7c18524a8a8574d7c519e0c557115d88,0,64400000000000000,64400000000000000
2182,0x004861d46669002db143fb6efa6b4b58fadc0a99,125817537228998124,0,125817537228998124
2183,0xe0ba5a5f53c57ebb3d1250ac9a881d36ffb52bf1,80072079518159,2780072079518159,2700000000000000
2184,0x4c83a7f819a5c37d64b4c5a2f8238ea082fa1f4e,0,0,0
2185,0x02a84a3d88040b12957d5788e17049df4859a483,392352852630442904,359965256287097071,32387596343345833
2186,0x0d67157544e513dbd672d6ac6a3db6ce5784b9c5,376764241013620333,201354490271881089,175409750741739244
2187,0xc06fddc0a3b042501455f1bfa5e112eb31b95506,0,0,0
2188,0xb69fadadef3e9f8e25e07f09942c3506b2d0c2c8,1015881239769145728,9817489769145728,1006063750000000000
2189,0x4b50725b7670364fde5899262e3197dfac04378b,100445359582117257,7203195359582117257,7102750000000000000
2190,0xf77a1c82d9fa9c981ee144b76ebce87a54df10b3,0,103391150796213636,103391150796213636
2191,0xb6d44ba99e6e31ca00a888a5232ff332b0d607a3,114713170452281000,115461932387348300,748761935067300
2192,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,0,0,0
2193,0x000002cba8dfb0a86a47a415592835e17fac080a,11696033634762177969,11535872275850017913,160161358912160056
2194,0xf74658c248d810c6d9f2e4ccb4fb9c0eb8b0d94c,73304909363524000,72748894415476000,556014948048000
2195,0x19ec0390503493f2c289cb4e637dea7c5770fe78,309570927791158620,313222639169891420,3651711378732800
2196,0x81c5812c73f2d6262ac300a54339752a8dde305f,0,18900000000000000,18900000000000000
2197,0xe086a4f39e9342c03ddf5368b7907234eb386d2c,3606278893679980256,209893679980256,3606069000000000000
2198,0x2673d022501d8f21607af5f9fa455257f38d652b,2139592352000000000,2213874560000000000,74282208000000000
2199,0x9a215304d686fe6ab67c79c3c273856798f8696d,10013742599540969347,5028584548530163266,4985158051010806081
2200,0xbd5e8fad087b30dee5b7cddaabf071a44094c800,0,0,0
2201,0x29bfaba14487414b4acbee24156fe8d6c87997b0,292073744109626333,292073744109626333,0
2202,0x72e2f4830b9e45d52f80ac08cb2bec0fef72ed9c,515140111991592578865,383140111991592578865,132000000000000000000
2203,0x402082ef89ba0ee6be912d8671c8d474073548e2,0,0,0
2204,0x494f5804d29e28f039e0020027278b9c2e987599,0,187964670000000000,187964670000000000
2205,0x26efb076e01a8ce555b750dbf4f860a7f287a800,5994422363022223672,13448391520199067690,7453969157176844018
2206,0x5c488b8245d5534957363fe3a3f6c6eec10676e9,6000342792322911068,7600342792322911068,1600000000000000000
2207,0x6eacf3d9d3eb3b34d79a18b4ba5aadaf7610fab7,30193449575124465,38250895298919136,8057445723794671
2208,0x09535b5c76a7daa3d888b9aff95199aff386afa3,37543502427687512,37543502427687512,0
2209,0x90f8155ba0089286f4d5d8480d52fcccd82ec355,109750323088053814,109750323088053814,0
2210,0x92d6c1e31e14520e676a687f0a93788b716beff5,0,0,0
2211,0x79624a192f1432ba56666b46a93a859f2f2cd367,2667324991294076,4399619991294076,1732295000000000
2212,0x3d47ef9690bd00c77c568b73140dc20f34453766,0,0,0
2213,0x544e3eae58aac0439f5892b04337e496dc35eba3,33348310879358772,32625516809507772,722794069851000
2214,0xaeb53c1f7097cfe02d4096bfa586097798b0504f,0,0,0
2215,0x84652c489b108c701ee5af0860c6f8f30b0aad3b,20000000000000000,0,20000000000000000
2216,0x39b290518d1c17df7afdf2b21f3f508465fc244d,0,0,0
2217,0xa7a17e4f4423695d11b332e28bed380d327e3a93,16962315502306563,16962315502306563,0
2218,0x00006196242a1d328fe4b636995e796cb6c7a2ac,10360194760003762287,9890365553437122051,469829206566640236
2219,0xd7552c4db93a59b3be1683ae17f7da9d2c401ad5,3006696283019728877,4973808147795875664,1967111864776146787
2220,0xc3e06a42655e1988476089773c6f0acb697167e7,1206198479813067,7530996861078275,6324798381265208
2221,0x0df8bc8f5313d63737302686c5a4b61f5c8a169b,10621568240364205,10619733620023476,1834620340729
2222,0x164a0662774003abfa77fec383fc95594a7aa956,0,0,0
2223,0x5001e50380b3422bde97a37450c96218dadf765c,1538343421488566042,1538343421488566042,0
2224,0x2748232a3362ebc58c5a3895cc86c0de23e03b95,73993462497493000,75047469875296000,1054007377803000
2225,0xc0e282b5284a728698f4e1da0ba34ff308e1e82b,3847863410788356,9597203410788356,5749340000000000
2226,0x59828fdf7ee634aaad3f58b19fdba3b03e2d9d80,0,0,0
2227,0x31c4eb8260e7005aaa63d8093699f236ed9bff59,6179703298871465796,6119124126596085896,60579172275379900
2228,0xe37a462fa6ea4498e363b393d1a19a3c3df1e105,21042777000000000,640042777000000000,619000000000000000
2229,0xfd867ac5cca5f28c21ec203cbb94287bfa20cb05,0,0,0
2230,0x9777d7e2b60bb01759d0e2f8be2095df444cb07e,0,0,0
2231,0x93f635372008b7c5d770aaa6ff313454c8dc498c,25991399680697620904,25909561488163327954,81838192534292950
2232,0x90422463a19a04140fcb5ccb23f446b45bf908b4,0,20000000000000000,20000000000000000
2233,0x2ca97800b0069d43773d4ea0697e373828b467f4,117764964286353408,107907803531870317,9857160754483091
2234,0xe41bb0d27e058ba99b2e202d1d8b92f9daf96c3d,42716712761747086,41989718691896086,726994069851000
2235,0x82c427adfdf2d245ec51d8046b41c4ee87f0d29c,0,0,0
2236,0x8db1b906d47dfc1d84a87fc49bd0522e285b98b9,0,0,0
2237,0xce991277ef4b5c6efd9417a9702d554173fc04f4,1849895046601749854,1848967124727786854,927921873963000
2238,0x2794714e909661d1e84ba58c3284276d60d8e4c7,184934011371224788,181994764214354348,2939247156870440
2239,0x3117a747fdefc095146ac4735d0a3e245022ee04,9928297614095975,8737124849915975,1191172764180000
2240,0xedac4928185f46854a7932b368891238c540068a,142180425920854483,142631673346280798,451247425426315
2241,0xb015424357c59da51d891b9ebdf52ffb0d9affe8,6802264101756054430,6716203590288447712,86060511467606718
2242,0x177ef8787ceb5d4596b6f011df08c86eb84380dc,0,0,0
2243,0x0901739fa054addd56c73517ee422dae3ce6537b,0,0,0
2244,0x3845badade8e6dff049820680d1f14bd3903a5d0,0,0,0
2245,0x1f890dc3ea21be2a91ca525e7edac7afab333985,0,0,0
2246,0x414ac7645dc849984a1fbc2962ce4b5480061a78,8055054572730522252,8056193833770062556,1139261039540304
2247,0xac755b01c0618b1602083c36bad8e74556f64d24,712149920055000,13275370064549000,12563220144494000
2248,0xcef3ad9ec67b75faaedd0f5f4d6cb360192b8f60,0,0,0
2249,0xaae2040f30725e3ba320dc4de4a11e5979f21f13,400000222996058,4250590222996058,3850590000000000
2250,0xa7b8900373abf90d4425d2d814c03128f0457ac6,0,0,0
2251,0xa0d63b261b76046c6462e77a7c3d747da76e5a68,135760000000000000,136524400000000000,764400000000000
2252,0x88a9f67eb64a6837ec9a4858db4b1baa0e3ffd84,11829093800021136,3826980783470771,8002113016550365
2253,0xacb9684f762108dae82ff7fe202b08f135749c08,26180291319000,312026180291319000,312000000000000000
2254,0x41647d71334df966b3d1c731a7ff40d89773c5db,412614132832174164,396240030076484135,16374102755690029
2255,0xf5ffabab1083b8b70c1f1321627b4a6c295feb7b,0,11094480000000000,11094480000000000
2256,0xcc7a05981b1d06f8aaaa52ad2f2411258375e22e,143205495093466201,151221940895676629,8016445802210428
2257,0xf42508a3f1f3f097e7cfe5080feba1a8fd97d192,7660455018153989389,7656444507647362324,4010510506627065
2258,0xd6287b614ef7a60b0c6f852e85fdca1e7773d924,1379013800324985136,2157119819978351653,778106019653366517
2259,0x473300df21d047806a082244b417f96b32f13a33,61480811230311158964,61427887070664093215,52924159647065749
2260,0xd7f8c1e18a3bdd556a5f2bf31325897257494629,0,0,0
2261,0xf2337a412942df4839f76016cc678391397ebbaf,456878784739242,5456878784739242,5000000000000000
2262,0x947164f563313271e1a5916f790533474daf6c69,70179177388873000,55891417572078445,14287759816794555
2263,0xb8c2c00cc883d087c0cbd443cec51a4d04f8b147,26795301246974677,12945291261246974677,12918495960000000000
2264,0xd8e818a8cb104ecb3b91c37c3265e5f8c8614db1,205914236706177640,217546340116315047,11632103410137407
2265,0x26867b867d23e7b6566cfe8cae7de111acbe70f2,0,111088071963159557,111088071963159557
2266,0x01b2f8877f3e8f366ef4d4f48230949123733897,182450103752259049,186729688766064015,4279585013804966
2267,0xb16733e22912a05cdd7889f182b1d17abdff97dd,2559799344687398608,2558837923262541104,961421424857504
2268,0x75c199ecf94fc14de4cc2338ac8887828d80a23b,142194960551554160,140714479232195898,1480481319358262
2269,0xa01708f60fdb723760f315966b54e1dbfb166c73,0,18500000000000000,18500000000000000
2270,0x6066e79ad55743a7a53b102778eb3899e5d58c8b,0,134100000000000000,134100000000000000
2271,0xd57015d5bbe69ffc277a2ba0f36517e332409a10,776315222458340279,757875086954389879,18440135503950400
2272,0x2cf2f50bcf332585d05a8ac93c7bbc142fdd81bf,114707919490788676,112640068461384901,2067851029403775
2273,0x0a6f081a783ba475b2e328f4e2d5d64908a685d9,73200000000000000,73200000000000000,0
2274,0xfa9f4934890dc88f7f65db9cc0ffe3cb7f011436,69346012593487404,69346012593487404,0
2275,0x1ecc89fd4fc4ded8543204854ab4596aec69eb47,2101950859914642155,1944846632592974699,157104227321667456
2276,0xf404cf2551fc622612b25dd1f1a460cb2afbfa05,0,0,0
2277,0x5a42ba52e9df04bb3083aafd53c09e088f00c70b,33969112795184992,34230587313473368,261474518288376
2278,0x0946ebfbdd8fd7f4e0d567682d635cf680725d76,0,0,0
2279,0x1410e8c039e2339c28cb327aa4cda25123d59ca4,67052648961268069,66457314035063974,595334926204095
2280,0x0792aba3924c94df361766bfc691c80e75f3c9a3,84490176364760861,77515214374628686,6974961990132175
2281,0x2dee214ffb3318afc4a2199324a7d0d32c72f2a9,973339731575661999,1922339721575661999,948999990000000000
2282,0x8af811f6d86022d8c9b3768dd871291e9152c70b,0,102059718059924958,102059718059924958
2283,0xa81bece87845b9bc53860b7548ec283cc58e2a0a,114301887152442238,114301887152442238,0
2284,0x1b1529da615c8bcc5cc4972bd6fcd8cc3214c72b,9108470700867609,8125393737938548,983076962929061
2285,0x035032655b5b3784d359b56eb82c803bd971c582,1008501640931040396,1007823855062364396,677785868676000
2286,0x38ca4335d740c5ae53107bd436283d2cd9926d00,51001688961360706,50406354035156611,595334926204095
2287,0x95f171f4e5bcde223f3ca65d1634a05294253b60,70023553600632121,62265551970162499,7758001630469622
2288,0x3c01051673c2a7e7acbbc28ac2bcdfb6a78fffdc,0,0,0
2289,0x0fafd1c2bc6b7d6ce90571533a38702454f529ae,990000000000000000,990000000000000000,0
2290,0x206d7f45fae22d9926bdb2169dce6e52ed33828f,5753053985174968,3053753053985174968,3048000000000000000
2291,0xd2fec9d6b8b2a0cc3acb82018215825c62ee7291,940131824673196290,1219295404673196290,279163580000000000
2292,0xef39362f69f041f3057a02f4bbe673c6f59c0d40,3960640575598505,5238807829920905,1278167254322400
2293,0x41bdaa110a953c5b0201ef90432ffebf74477855,14940172684803668,45024712684803668,30084540000000000
2294,0x73ea52b81cf18c6db256518576ba23a4e89eecda,333061624499107678,1532061624499107678,1199000000000000000
2295,0x8ec7c75b01f4042628727300717e0b32b33802ac,1250043565895955014,1249115644021992014,927921873963000
2296,0xae50f988332e08f78c05a5b913a39a695eb40131,15341516978442045,10015341516978442045,10000000000000000000
2297,0xf8fb9302fb8450a5adbe688dc7ee29b447c5eb64,0,0,0
2298,0x63c1a9854a8e966183e4d0e8f6286f55bcf1028c,777889704161113726,769942339930644104,7947364230469622
2299,0x6c65ce66d733ca2ac23994da453ee117552aafed,0,0,0
2300,0xabb94932b50804c9369e7473f47ce1ee8814abb2,0,20500000000000000,20500000000000000
2301,0xf752476b1be86e43d5549c1894217eb483738890,0,989300000000000000,989300000000000000
2302,0x3dfd23a6c5e8bbcfc9581d2e864a68feb6a076d3,1364695199894103947,1364695199894103947,0
2303,0x8cacc5bf46ea076a09febb2ae213dc4da6384e74,102319373456385726544,102223222450678088544,96151005707638000
2304,0xe822a4f03808a2f9d10358a6cda3e0a93a1ff440,6370814937055937559,6353658537914029611,17156399141907948
2305,0xde406e850e5b6e6825846ff5d747f7bc38158f34,0,0,0
2306,0x4a08583bf67aa74f92ad7ad0f756d1e35b8f57ff,8539237216292216,107539237216292216,99000000000000000
2307,0x29a1da843083dd2972c419f654124316278b374c,0,0,0
2308,0xf8efd62b7f6e397a387a7fb232a54fe8f59c6b2a,1417122166187272050,1405167686257150146,11954479930121904
2309,0x077d360f11d220e4d5d831430c81c26c9be7c4a4,31037874197570181845,31038336197570181845,462000000000000
2310,0x6bf803902daa199cc89e5dc2f84a062ba1e7a3a3,0,30054680000000000,30054680000000000
2311,0x51200aa490f8df9ebdc9671cf8c8f8a12c089fda,17925415426968354,17247629558292354,677785868676000
2312,0x6331c733c7e0ab72a47701677a28911cfeed2fc2,0,0,0
2313,0x47d863ea0cdb03d1b29f6e9d4715485f0b03dc82,44351979265198709,48838906362870787,4486927097672078
2314,0xc1f86d28817c520e590940c7695402a1cd3dd945,0,0,0
2315,0x2aa007eaa3f3fd667b30298f546725fdc62a72a5,0,0,0
2316,0x0e1ca5b9aa1cc904b3de5babfb0b505dee3bf770,1684561471021728369,528014624049396305,1156546846972332064
2317,0xa776f715d452b024665bb0b5ef050b720f7020c3,116994768808375372,119672875198815872,2678106390440500
2318,0x77fce897363b0e42b162080b797c6d3d0658ed86,3848605020000000000,536020000000000,3848069000000000000
2319,0xa1bd2e9f3a9e7a1fe99c24c7e11ccc85b01e467d,1173732338221014975,1141122936802066407,32609401418948568
2320,0xc6f9a2d03e14b4a01d2001d5d7bc81834b94e4e3,26052998959585947,26118465466341947,65466506756000
2321,0x60594a405d53811d3bc4766596efd80fd545a270,0,0,0
2322,0x121ac669e4c99ef4673b22d57431b3a521292f2c,68747690442637721,1268747690442637721,1200000000000000000
2323,0x8306629e9bcdb496ce37a963b4bf26160695c50e,114964207370277817,118267607370277817,3303400000000000
2324,0x5a8216a9c47ee2e8df1c874252fdee467215c25b,52188122382259293774,52119931368945250765,68191013314043009
2325,0xdde59f4894aab8562b9f5a56cfdaa8f0c73df495,1136718949654000,230001136718949654000,230000000000000000000
2326,0xed0faa44a410ae0795c8467efe824ae07e7279af,1004857005474000,7425154369065500,6420297363591500
2327,0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,142927723251012699507263,142911951491339218509458,15771759673480997805
2328,0x35ebf1fb9019b15a1c3358a435048ae8033c1eb5,0,0,0
2329,0x980623beeae1795c2f7510b4da18db1a71cd5d76,130544711888095986,124141240175206107,6403471712889879
2330,0x0000004e386f2ac6ff522860d957bd637879ad43,5596181533531033060,5549835207604469204,46346325926563856
2331,0x14c3f30f3d45fcef755b75d7184db9f7dd7eb641,0,0,0
2332,0x2a48d3be1b3603af83ff5f72df5b14b8cfd37164,46851368309167009301,306283316938417736,46545084992228591565
2333,0x11b815efb8f581194ae79006d24e0d814b7697f6,0,0,0
2334,0x016ee7373248a80bde1fd6baa001311d233b3cfa,0,0,0
2335,0xf01f7b912a66f75bf38768bb4671517d4030842c,277998732464237000,456398732464237000,178400000000000000
2336,0x5ccb133eb6cf87a2f2922ac53a9d85b0f5f284d6,46094217152062209,52362617152062209,6268400000000000
2337,0xb0a2d65014573b7ada19bad15974c71f1725f3d1,0,0,0
2338,0xa787f09349999a61434cfb75118c6a9d0cac9406,2615107561235665969,2604133752486524023,10973808749141946
2339,0x098fdc962fe3506ce101c7849ceef2af88b242cf,39768683294703732,36129866560297932,3638816734405800
2340,0xa6f548df93de924d73be7d25dc02554c6bd66db5,0,0,0
2341,0xa92cf4ac840e97b143ea5e787dfe3e6371cea096,6625565177082749958,6606900218082749958,18664959000000000
2342,0xd152f549545093347a162dce210e7293f1452150,0,0,0
2343,0x6b840d8018f5a14673ee9e4af03e232e02c74a90,3696504881822406,1474696504881822406,1471000000000000000
2344,0x2cde06c722354723207988fb3c52ce4b43427192,0,108854038665376347,108854038665376347
2345,0x217e4af3bad04cc4d0463df3cfdff9ce7a028925,45601582609982365260,42661115026136577727,2940467583845787533
2346,0x3b5ae898d1146a6c6b29bddb725ab84f872c4980,12963807332251890,32963807332251890,20000000000000000
2347,0xc199fee1667cd1e667df1fcb75f605e5b020c15c,3720556209270624995,3759506136884940127,38949927614315132
2348,0xe87a68de82204bfa63e4d626d4c5194481cf3b59,0,0,0
2349,0x8ae720a71622e824f576b4a8c03031066548a3b1,0,0,0
2350,0x4ec389129863968e097aa90376b5c6f226ea953c,73718135673000,1000073718135673000,1000000000000000000
2351,0xd96ce560fe8f63295c679187775b2e503a2d8e5b,0,0,0
2352,0xaa36cf068d589f6f56534480983f57120506ab6a,0,0,0
2353,0xc458e1a4ec03c5039fbf38221c54be4e63731e2a,662258007479714820,665602985532464520,3344978052749700
2354,0x43ed63322703ca6249ddd5a094d9bee0a3e8aaf7,24520178610609197,100520178610609197,76000000000000000
2355,0x86ff945e6dc2470317ca082a01de7d24188671ac,3015209405730239,32142209405730239,29127000000000000
2356,0x1bcb8a18990d93a658757540518aa74cfefb8a4d,468950505174032087,487182728373016587,18232223198984500
2357,0xdfa9e9e75fa67db514d464e6d7f7df72c8734e12,2085043669233506842,2078590246780392989,6453422453113853
2358,0x11834dbcc8e9de49ac7aee6e1b26ded0b16d1db9,0,110929892609517312,110929892609517312
2359,0x124a5e3a3e24034bb5c007dd35fdceae5fd4226f,16416182149999342,19755520506795842,3339338356796500
2360,0x21515f765b58bb110f68135f4a49ccd2d8a63bba,82022727748022952947,82012681328998003304,10046419024949643
2361,0x9887f964e92f6784ae7515170a184786e9029797,0,0,0
2362,0x4b0d975c43900377ad073646f5fc586864d739d4,240700440034253778,236984212299847978,3716227734405800
2363,0xc9bb325af49cf65511360984b54fd0fe02ba8905,51609379713978562242,51620736408285546810,11356694306984568
2364,0x5c04e7808455ee0e22c2773328c151d0dd79dc62,405406312448289131,405406312448289131,0
2365,0x96b5ea9acf9c45fc9898291911fee702f5ca261e,2673678278189081424,2673678278189081424,0
2366,0xbfe57c84820574dfac782779998b928ef23ca69b,0,0,0
2367,0x329fb3e477a44bc54d3e9bec2ca02b91eb73514a,0,0,0
2368,0xab5041d720ab0cdb3342f5bc7ac6cc14b6c70727,0,0,0
2369,0xab8480f2afd6505325ac52004df9af48c133ca28,36118742154295777,32402514419889977,3716227734405800
2370,0x17bfa361d35aa181ec2902968555f45232f703ea,17599756284486027,236465046284486027,218865290000000000
2371,0xe643aa2eed76faf381089c4f7aca50cfebb77ae2,27425410008515469,28580996916184369,1155586907668900
2372,0xd332254f274cc65aa11178b74734e2992b8f349e,0,0,0
2373,0x7a8e60eff66294332835dc3f9b6b30722f73d713,113566554188769646,101789154188769646,11777400000000000
2374,0x6c870dab9d3d1c038aea007d9375fc7bd696759e,2534099841953916486,2383717164149266786,150382677804649700
2375,0xceb90e4c17d626be0facd78b79c9c87d7ca181b3,0,0,0
2376,0x44ea8166895380bb3298296636d0fd11f505e3c3,0,0,0
2377,0x5c0bee03e824daca5ad669d6f784de3c87c6e464,30899717971819104,26949909469387109,3949808502431995
2378,0x9223f4702d712f6a0a8b2c8671e1f66be6cbad21,3704265480951471722,3702838274008466977,1427206943004745
2379,0x39862dc60164ff621d7abefd4ff25cde923acf79,7575792671317876,7575792671317876,0
2380,0x56d389c4e07a48d429035532402301310b8143a0,6893533215030379607,6882639408581949607,10893806448430000
2381,0xf984e1a198419bfd461333a17a1787a411d0405e,381186305000000000,392792900000000000,11606595000000000
2382,0xf88b7cececd805279002aa87bd5944b201403c86,0,0,0
2383,0xbf891e7efcc98a8239385d3172ba10ad593c7886,0,1103884647380000000000,1103884647380000000000
2384,0x13df92827cebe3fd426c6e7cf865d9d84cc1b418,28188989870776619,46388989870776619,18200000000000000
2385,0x308798b8fc5bd9b923be3b750c07447aa946144e,100000000000000000,100000000000000000,0
2386,0x8c2d7494c992cdced03ea107b9e3f91e984739c6,199070832041918634,194121140041918634,4949692000000000
2387,0x37dc0951d92f251d67cbc148fa691988e80e20a8,0,0,0
2388,0xd12f7211071a20ce76bf9fb8e069036b6fb63c6a,504267849620283919,507085428788050719,2817579167766800
2389,0xa497f683763bc3c6c9b545473e6d3de89423faeb,24353249176977579,24325058310741379,28190866236200
2390,0x36ac11720d371d123f686056fd621eae0e227ad0,2802662000000000,7151760000000000,4349098000000000
2391,0x290dfdfa30104d39dbf88ef6c2b6688a5dbb60b0,0,0,0
2392,0x1a19c9f103f7e2e4a5c81ce35dc057de35393f98,3916832788111680168,3851790520000050478,65042268111629690
2393,0x2a0626380bf336cd9493bfed74966d53b6b9101e,625556601535573250,526265565152099450,99291036383473800
2394,0xa98669854e32b3d167f22d8c6905cedef1e18d5a,0,0,0
2395,0xb2f9bc2b7249e0f5703e8283b2d0739035478d66,22644757632000,38313984757632000,38291340000000000
2396,0x4b795ba8bcc0f125813d13da5b65dcaba4ae4bd1,1001564916180699746,1001679012813027746,114096632328000
2397,0x1711bc52bf7e0494325799717fe640f1924617b7,1103093167286006250,1102001108264624250,1092059021382000
2398,0x573ca451dbd56eb745031cab7d2ceefaad5563ad,33540279736361681,25283662286195167,8256617450166514
2399,0x787dd7d70af1e90d119d1d8dce3679ca4e468b6a,0,0,0
2400,0x65b28a55f97489c75d636690eaf76ab1b765b6db,34069206881818867389,33790359802204189389,278847079614678000
2401,0x9eeeb31290e6608632c763b176fb82b4745a422c,0,2414460000000000,2414460000000000
2402,0x0faadd8c926b836276841437a873ff1f1f70cb6f,0,0,0
2403,0x74271f2282ed7ee35c166122a60c9830354be42a,0,0,0
2404,0xeed86b90448c371eab47b7f16e294297c27e4f51,55717321882608087762,55604498365220607389,112823517387480373
2405,0x5d12b3b35ac31b7572a36ed64e1f6048e3c02f92,10241013869561244,130241013869561244,120000000000000000
2406,0xfbfa02ed340ad4e1af08c9350fd52edddfe36c7b,1015763513366642469,1015763513366642469,0
2407,0x4a5fd48b3683e0bd3a072ae10b6e750b6e362852,69372259744469604,62248929275140104,7123330469329500
2408,0x8e05318b183c53269f536630564445437cb0a588,668059670845229777,666868498081049777,1191172764180000
2409,0xcfd20c6619dd53417ee8d290984c3853b41ecb56,57843696313998074832,57876996313998074832,33300000000000000
2410,0x9e7ae8bdba9aa346739792d219a808884996db67,0,0,0
2411,0x94aff6c2c005567aa0e2a27f77701bb1b6679b6b,99915355535189834,100097207125781834,181851590592000
2412,0x5e2eabfaddf49615f84734724b77eeeebc5ebd71,1238644576608705246,1105672930458614806,132971646150090440
2413,0x68944c3b5db25b5a62eb090baa501237baad1c3a,10181029697650603416,26031697650603416,10154998000000000000
2414,0x1ee1b34e66ed1d4a43e88cc21b6a20c06659bf0d,106923930938576909,784156923930938576909,784050000000000000000
2415,0xac97110893528a7b4bae6ab02e751a8c1cfac530,39368004378829868,31684312827376455,7683691551453413
2416,0xdec773e3e2cc001cd3f53f38189fdb19dc2c7274,1415795399110517,103395195399110517,101979400000000000
2417,0xdb190d5c8b78cccbab5c75573a7a0b8dd901884c,0,0,0
2418,0xfd7b714c21dfe61c94991c1104cf002f3cd1d9ec,1465036786518241281,1450847069586326065,14189716931915216
2419,0x2534d2a226dbf3d975e5ca332dec6fd41f739da9,97056640102398143,109058303599147543,12001663496749400
2420,0x51b039b9afe64b78758f8ef091211b5387ea717c,0,0,0
2421,0x432f962d8209781da23fb37b6b59ee15de7d9841,0,0,0
2422,0xafba586c210f69d88380bdb28ae5e323af01694c,0,0,0
2423,0x978ae273ba5c6db2ee4ab023eddcad1954f5083b,247689265194000,64888083219265194000,64887835530000000000
2424,0xde2c414b671d2db93617d1592f0490c13674de24,0,0,0
2425,0x6acd98b7f9d818699aceb70f5e87fe148ccbb988,1543448177799132494,1507898140061219662,35550037737912832
2426,0x5662cf86b40925fe52117a7926d58493df12113a,78859381710464566,77629193674058566,1230188036406000
2427,0x2377aecfc8838e04af76d3e8dc9192d391f00769,79246257109864243,91072497109864243,11826240000000000
2428,0x26fecfa7cbbc3e8aa60c7f91742a7a34d3cd89b5,258076118707340345,276491536339653073,18415417632312728
2429,0x3f3429d28438cc14133966820b8a9ea61cf1d4f0,91592847210249027789,91618842078249027789,25994868000000000
2430,0xb035c811c3bd453027e82ad73f75b600c1d534ba,97182619576803528,81717589213803834,15465030362999694
2431,0x99786f6c6e0f3c6d86d23d7b5fddb7a889044d8b,551697081111592838,529071723933754338,22625357177838500
2432,0x32130144209b9e08aa81f23a0a5abaa7e43ee6e8,230397219260885188,220644486315268788,9752732945616400
2433,0xb63a61c02b9a804771c647b03b49e4c3585c9496,638033378038412,49838033378038412,49200000000000000
2434,0xac03cfe0b9d5bcebf87d899fb3da29c744181f22,166858863780000000,177368362780000000,10509499000000000
2435,0x67701e71f9412af1bcb2d77897f40139b6ccc073,1191783287376123184,1196557710047039684,4774422670916500
2436,0xe66e1e9e37e4e148b21eb22001431818e980d060,368029038556065811,368029038556065811,0
2437,0x7d29c4f95c009ce4b158f68f06d56f02f460c9bb,1149952143092525714,1131185545673929912,18766597418595802
2438,0xbff2407939afc8e29844e6a76ee05a7511857f5b,1954148245495157773,1954148245510695167,15537394
2439,0xfeb960ed2b6e77e988358f28682fc4f9dcff5a4b,36660130511742830000,36759130511742830000,99000000000000000
2440,0x62f831a3392e87373229046355b9a6146e664f78,2305654134152681,24305654134152681,22000000000000000
2441,0xe77a1aded44fc500ff3fc620263b07cff40a4bcb,22318652063792617891,22309263901945818050,9388161846799841
